# Tetrahedron method
       -0.3843830607        0.0000000000
       -0.1680177902        0.0000000000
        0.0483474804        0.0000000000
        0.2647127510        0.0000000000
        0.4810780215        0.0000000000
        0.6974432921        0.0000000000
        0.9138085627        0.0000000000
        1.1301738332        0.0000000000
        1.3465391038        0.0000000000
        1.5629043744        0.0000000000
        1.7792696449        0.0000000000
        1.9956349155        0.0000000000
        2.2120001861        0.0000000000
        2.4283654566        0.0000000000
        2.6447307272        0.0000000000
        2.8610959978        0.0000000000
        3.0774612683        0.0000000000
        3.2938265389        0.0001277656
        3.5101918094        0.0005193704
        3.7265570800        0.0009234369
        3.9429223506        0.0013399652
        4.1592876211        0.0017689553
        4.3756528917        0.0022104071
        4.5920181623        0.0026643208
        4.8083834328        0.0031306962
        5.0247487034        0.0036095334
        5.2411139740        0.0041008324
        5.4574792445        0.0046045931
        5.6738445151        0.0051455938
        5.8902097857        0.0057796344
        6.1065750562        0.0064267949
        6.3229403268        0.0070870752
        6.5393055974        0.0077604755
        6.7556708679        0.0084469957
        6.9720361385        0.0092336248
        7.1884014091        0.0101157308
        7.4047666796        0.0109936270
        7.6211319502        0.0118673136
        7.8374972207        0.0127367904
        8.0538624913        0.0136194002
        8.2702277619        0.0145494191
        8.4865930324        0.0155277710
        8.7029583030        0.0165544558
        8.9193235736        0.0176294735
        9.1356888441        0.0187648716
        9.3520541147        0.0200048997
        9.5684193853        0.0212773836
        9.7847846558        0.0225617094
       10.0011499264        0.0238578771
       10.2175151970        0.0251658866
       10.4338804675        0.0264857380
       10.6502457381        0.0278454542
       10.8666110087        0.0292510966
       11.0829762792        0.0306810940
       11.2993415498        0.0322997105
       11.5157068203        0.0341324980
       11.7320720909        0.0359936981
       11.9484373615        0.0378833109
       12.1648026320        0.0398014480
       12.3811679026        0.0419219933
       12.5975331732        0.0441252109
       12.8138984437        0.0464450651
       13.0302637143        0.0488815101
       13.2466289849        0.0514176344
       13.4629942554        0.0540397421
       13.6793595260        0.0567499622
       13.8957247966        0.0595667300
       14.1120900671        0.0625098185
       14.3284553377        0.0656826553
       14.5448206083        0.0691498410
       14.7611858788        0.0727051534
       14.9775511494        0.0763163200
       15.1939164199        0.0799905840
       15.4102816905        0.0849515574
       15.6266469611        0.0904017678
       15.8430122316        0.0963528989
       16.0593775022        0.1025134613
       16.2757427728        0.1093127361
       16.4921080433        0.1178575344
       16.7084733139        0.1276306594
       16.9248385845        0.1389815459
       17.1412038550        0.1529477586
       17.3575691256        0.1598315151
       17.5739343962        0.1652166798
       17.7902996667        0.1700252241
       18.0066649373        0.1739734534
       18.2230302079        0.1763325015
       18.4393954784        0.1771907472
       18.6557607490        0.1795322364
       18.8721260195        0.1808946231
       19.0884912901        0.1813178564
       19.3048565607        0.1833397929
       19.5212218312        0.1850015032
       19.7375871018        0.1862489088
       19.9539523724        0.1870920384
       20.1703176429        0.1881301787
       20.3866829135        0.1894726509
       20.6030481841        0.1908360893
       20.8194134546        0.1922494147
       21.0357787252        0.1936975895
       21.2521439958        0.1952538378
       21.4685092663        0.1967600767
       21.6848745369        0.1980973290
       21.9012398075        0.1989890096
       22.1176050780        0.1993346579
       22.3339703486        0.1988952886
       22.5503356192        0.1993455566
       22.7667008897        0.2031914450
       22.9830661603        0.2089344639
       23.1994314308        0.2149733068
       23.4157967014        0.2124487827
       23.6321619720        0.2071338107
       23.8485272425        0.1871642603
       24.0648925131        0.1648941216
       24.2812577837        0.1537358274
       24.4976230542        0.1461407031
       24.7139883248        0.1368806280
       24.9303535954        0.1288780014
       25.1467188659        0.1301596914
