0.00492668	1.58201	-0.0333065	-1.61532	-0.002361	0.004103	0.001365
6.75249	0.106833	-0.0512556	-0.158089	-3.89973	3.90416	-3.89174
6.74815	0.107181	-0.0713377	-0.178518	-22.1133	7.80111	6.52604
6.75249	0.106832	-0.0511577	-0.15799	2.74872	5.51735	2.75671
9.55572	-0.0596252	-0.0727062	-0.0130809	-1.15087	9.4181	-1.13435
9.5486	-0.0593922	-0.173308	-0.113915	-19.3575	13.3145	9.28059
6.74821	0.107175	-0.0712432	-0.178418	-8.8105	11.0289	19.8289
9.54868	-0.0593949	-0.173408	-0.114013	-12.707	14.9282	15.9311
9.53865	-0.0590665	-0.0975698	-0.0385032	-16.6002	18.8261	12.0322
6.75479	0.106648	-0.0587031	-0.165351	-8.20086	28.2269	1.35186
9.54974	-0.05943	-0.0727928	-0.0133628	-0.40621	20.4328	9.14551
9.54717	-0.0593457	-0.0870134	-0.0276676	-12.565	7.8014	-3.01758
9.54971	-0.0594294	-0.0726776	-0.0132481	-13.7117	17.2043	-4.15994
11.7323	-0.128174	0.0135814	0.141755	-5.97725	9.39384	3.69792
11.7605	-0.128716	-0.0438234	0.0848928	-9.76866	13.3279	-0.205958
9.54721	-0.0593479	-0.0869082	-0.0275603	0.733185	11.0281	10.2806
11.7605	-0.128717	-0.0440862	0.0846312	-3.22069	14.9167	6.34201
11.6846	-0.127266	-0.172297	-0.0450314	-7.04558	18.8169	2.47983
6.74855	0.107147	-0.0130468	-0.120194	-12.9723	28.2251	6.12376
9.54101	-0.0591441	-0.0327859	0.0263581	-5.18255	20.4242	13.9187
9.54832	-0.0593835	-0.0607359	-0.00135243	-17.3383	7.79745	1.75304
9.54097	-0.0591435	-0.0327614	0.0263821	-18.4829	17.197	0.618342
11.6625	-0.126835	-0.0711321	0.0557032	-10.7017	9.38895	8.42353
11.7148	-0.127846	-0.0356476	0.0921987	-14.5613	13.2986	4.50765
9.54837	-0.0593856	-0.0605983	-0.00121264	-4.03658	11.025	15.0547
11.7148	-0.127848	-0.0356179	0.0922297	-7.92965	14.9077	11.1393
11.6974	-0.127513	-0.166243	-0.0387297	-11.8247	18.8167	7.25905
4.77874	0.349248	-0.0608881	-0.410136	-1.01192	2.76144	3.76654
8.28706	-0.00687524	-0.0360253	-0.0291501	-4.91491	6.67132	-0.111777
8.27391	-0.00613688	-0.16643	-0.160293	-8.80172	10.5576	-4.02303
10.6724	-0.0443818	-0.0869076	-0.0425258	1.7412	8.27413	6.51862
12.6673	-0.117216	-0.0441386	0.0730771	-2.22346	12.1922	2.62033
12.6164	-0.116119	-0.172113	-0.0559941	-6.04242	16.0762	-1.26401
4.77145	0.350587	-0.0713875	-0.421975	4.5005	13.7854	9.27432
8.27114	-0.00592448	-0.173521	-0.167597	0.604268	17.684	5.37554
8.25851	-0.00530562	-0.0977006	-0.092395	-3.28965	21.5839	1.47948
10.6678	-0.044289	-0.0328724	0.0114167	-17.474	14.4406	-3.14692
12.6023	-0.11573	-0.0713045	0.0444251	-9.6913	6.62857	4.65281
12.6436	-0.11647	-0.03577	0.0806996	-13.5575	10.5561	0.761323
14.318	-0.124914	-0.0725796	0.0523346	-14.7199	19.9588	-0.397248
15.7616	-0.162648	0.0137554	0.176403	-6.96283	12.0865	7.37616
15.8095	-0.163038	-0.0438452	0.119193	-10.7569	16.0279	3.48239
10.6739	-0.0443847	-0.0510945	-0.00670976	-0.275959	13.7809	14.0449
12.6319	-0.116235	-0.0726439	0.0435906	-4.17241	17.6731	10.1422
12.6223	-0.115994	-0.173383	-0.0573886	-8.06283	21.5797	6.25109
4.77076	0.350714	-0.01306	-0.363774	-22.2494	14.4476	1.62334
8.25983	-0.00535326	-0.032821	-0.0274677	-14.4606	6.64942	9.422
8.27061	-0.00594734	-0.0606983	-0.054751	-18.347	10.5534	5.51774
10.671	-0.0442891	-0.0584635	-0.0141744	-19.4943	19.9583	4.37659
12.6279	-0.116061	-0.0725284	0.0435328	-11.6998	12.1647	12.171
12.629	-0.11613	-0.0867415	0.0293881	-15.5893	16.064	8.26934
4.77355	0.3502	-0.0331558	-0.383356	-5.0451	13.7811	18.8211
8.27231	-0.00603605	-0.0510485	-0.0450125	-8.94038	17.6755	14.9202
8.26587	-0.00570301	-0.0712236	-0.0655206	-12.8361	21.578	11.0257
4.77874	0.349248	-0.0609214	-0.41017	-4.33865	1.95424	0.43981
10.6723	-0.0443799	-0.0870557	-0.0426758	-8.23266	5.85407	-3.45524
4.7714	0.350596	-0.0714079	-0.422004	-12.1297	9.75022	-7.35585
8.28706	-0.00687588	-0.0359901	-0.0291142	-1.60441	7.47459	3.19873
12.6673	-0.117215	-0.0439835	0.0732313	-5.48271	11.4014	-0.638912
8.27107	-0.00592135	-0.173341	-0.167419	-9.37269	15.2631	-4.60142
8.27399	-0.00614113	-0.166484	-0.160343	1.16785	12.9766	5.94654
12.6163	-0.11612	-0.172323	-0.0562038	-2.73412	16.8789	2.04429
8.25855	-0.00530802	-0.0976087	-0.0923007	-6.61862	20.7762	-1.8495
10.6678	-0.0442897	-0.0328727	0.011417	-0.846426	18.4751	13.4807
14.318	-0.124913	-0.0727077	0.0522054	-4.73937	22.3805	9.58326
10.6738	-0.0443835	-0.0511667	-0.00678317	-16.8994	9.74738	-2.5785
12.6023	-0.11573	-0.0712848	0.0444453	-6.35926	7.43706	7.98486
15.7616	-0.162647	0.0137811	0.176429	-10.2132	11.2979	4.12583
12.6318	-0.116234	-0.0725434	0.0436903	-14.137	15.2553	0.177531
12.6436	-0.116471	-0.0357324	0.0807388	-3.61534	12.9685	10.7035
15.8096	-0.163038	-0.0439436	0.119094	-7.46822	16.8259	6.77111
12.6224	-0.115995	-0.173286	-0.0572912	-11.3893	20.7726	2.92464
4.77079	0.350707	-0.0130471	-0.363754	-5.61849	18.483	18.2542
10.671	-0.0442871	-0.0585862	-0.0142991	-9.5131	22.3801	14.3578
4.7735	0.350209	-0.0332113	-0.38342	-21.6754	9.74592	2.19079
8.25983	-0.00535388	-0.0327741	-0.0274202	-11.1334	7.45674	12.7492
12.6279	-0.11606	-0.0725494	0.0435108	-15.0248	11.3579	8.84604
8.27224	-0.00603296	-0.051023	-0.04499	-18.9153	15.2551	4.94523
8.27068	-0.00595162	-0.0606168	-0.0546652	-8.37206	12.9737	15.4927
12.6289	-0.11613	-0.0867836	0.0293464	-12.265	16.8706	11.5936
8.26592	-0.00570538	-0.0711591	-0.0654538	-16.1634	20.7706	7.6983
4.77882	0.349233	-0.0251969	-0.37443	-0.578364	4.70999	-0.564471
10.6736	-0.0444902	-0.0872431	-0.0427529	-4.46813	8.60819	-4.4564
4.77518	0.349901	-0.0783056	-0.428207	-8.36532	12.5042	-8.36425
10.6736	-0.0444924	-0.0871821	-0.0426897	2.17223	10.2194	2.18396
14.3112	-0.124913	-0.158479	-0.0335669	-16.0332	14.1224	12.6065
10.6638	-0.0441784	-0.12367	-0.0794915	-19.9274	18.0224	8.70222
