# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 861
# natomwfc = 864
# n_atoms  = 216

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.14458 eV
14      0.000100       0.000000       0.000000       0.000000       0.000100       
57      0.000100       0.000000       0.000000       0.000001       0.000101       
59      0.000100       0.000000       0.000000       0.000000       0.000100       
68      0.000121       0.000000       0.000000       0.000000       0.000121       
77      0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.001810       0.000532       0.000482       0.000184       0.763000

Band 537   energy = 21.48857 eV
atom    s              p_x            p_y            p_z            tot            
16      0.000064       0.000000       0.000000       0.000000       0.000064       
17      0.000064       0.000000       0.000000       0.000000       0.000064       
46      0.000064       0.000000       0.000000       0.000000       0.000064       
47      0.000081       0.000000       0.000000       0.000000       0.000081       
71      0.000169       0.000000       0.000000       0.000000       0.000169       
72      0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.001462       0.000197       0.000185       0.000402       0.763000

Band 538   energy = 21.48857 eV
atom    s              p_x            p_y            p_z            tot            
75      0.000100       0.000000       0.000000       0.000000       0.000100       
84      0.000144       0.000000       0.000000       0.000000       0.000144       
89      0.000100       0.000000       0.000000       0.000001       0.000101       
93      0.000289       0.000000       0.000000       0.000000       0.000289       
106     0.000100       0.000000       0.000001       0.000000       0.000101       
107     0.000225       0.000000       0.000000       0.000001       0.000226       
tot     0.001771       0.000409       0.000405       0.000192       0.763000

Band 539   energy = 21.48857 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000121       0.000000       0.000000       0.000000       0.000121       
42      0.000256       0.000000       0.000000       0.000000       0.000256       
51      0.000100       0.000000       0.000000       0.000000       0.000100       
53      0.000100       0.000000       0.000000       0.000000       0.000100       
94      0.000169       0.000000       0.000000       0.000000       0.000169       
108     0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.001896       0.000357       0.000361       0.000306       0.763000

Band 540   energy = 21.48857 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000100       0.000000       0.000000       0.000000       0.000100       
11      0.000225       0.000000       0.000000       0.000000       0.000225       
56      0.000121       0.000000       0.000000       0.000000       0.000121       
97      0.000196       0.000000       0.000000       0.000000       0.000196       
99      0.000169       0.000000       0.000000       0.000000       0.000169       
104     0.000144       0.000000       0.000001       0.000000       0.000145       
tot     0.001852       0.000334       0.000373       0.000313       0.763000

Band 541   energy = 21.48857 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000081       0.000000       0.000000       0.000000       0.000081       
21      0.000196       0.000000       0.000000       0.000000       0.000196       
30      0.000121       0.000000       0.000000       0.000000       0.000121       
48      0.000081       0.000000       0.000000       0.000000       0.000081       
65      0.000100       0.000000       0.000000       0.000000       0.000100       
92      0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.001556       0.000433       0.000492       0.000050       0.763000

Band 542   energy = 21.48858 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000121       0.000000       0.000000       0.000000       0.000121       
39      0.000289       0.000000       0.000000       0.000000       0.000289       
45      0.000196       0.000000       0.000000       0.000000       0.000196       
49      0.000081       0.000000       0.000004       0.000000       0.000085       
64      0.000144       0.000000       0.000000       0.000000       0.000144       
67      0.000196       0.000000       0.000000       0.000000       0.000196       
tot     0.001947       0.000326       0.000326       0.000536       0.763000

Band 543   energy = 21.48858 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000100       0.000000       0.000000       0.000000       0.000100       
15      0.000100       0.000000       0.000000       0.000000       0.000100       
18      0.000121       0.000000       0.000000       0.000000       0.000121       
22      0.000100       0.000000       0.000000       0.000000       0.000100       
127     0.000000       0.000001       0.000000       0.000081       0.000082       
130     0.000000       0.000001       0.000000       0.000081       0.000082       
tot     0.001655       0.000133       0.000123       0.000943       0.763000

Band 544   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
109     0.000100       0.000000       0.000000       0.000000       0.000100       
131     0.000081       0.000000       0.000000       0.000000       0.000081       
136     0.000081       0.000000       0.000000       0.000000       0.000081       
139     0.000081       0.000000       0.000000       0.000000       0.000081       
142     0.000121       0.000000       0.000000       0.000000       0.000121       
168     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.001649       0.000151       0.000165       0.000802       0.763000

Band 545   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
112     0.000100       0.000000       0.000000       0.000000       0.000100       
181     0.000196       0.000000       0.000000       0.000000       0.000196       
187     0.000144       0.000000       0.000000       0.000000       0.000144       
193     0.000196       0.000000       0.000000       0.000000       0.000196       
196     0.000169       0.000000       0.000000       0.000000       0.000169       
210     0.000081       0.000000       0.000001       0.000000       0.000082       
tot     0.001729       0.000282       0.000267       0.000403       0.763000

Band 546   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
163     0.000196       0.000000       0.000004       0.000000       0.000200       
166     0.000081       0.000000       0.000001       0.000000       0.000082       
169     0.000169       0.000000       0.000000       0.000000       0.000169       
183     0.000169       0.000000       0.000000       0.000000       0.000169       
186     0.000361       0.000000       0.000000       0.000000       0.000361       
189     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.002042       0.000384       0.000348       0.000371       0.763000

Band 547   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
136     0.000081       0.000000       0.000000       0.000000       0.000081       
137     0.000121       0.000000       0.000000       0.000000       0.000121       
145     0.000100       0.000000       0.000000       0.000000       0.000100       
146     0.000144       0.000000       0.000000       0.000000       0.000144       
199     0.000144       0.000000       0.000000       0.000000       0.000144       
201     0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.001986       0.000498       0.000519       0.000244       0.763000

Band 548   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
123     0.000256       0.000000       0.000000       0.000000       0.000256       
132     0.000121       0.000000       0.000000       0.000000       0.000121       
165     0.000169       0.000000       0.000000       0.000000       0.000169       
175     0.000144       0.000000       0.000000       0.000000       0.000144       
176     0.000169       0.000000       0.000000       0.000000       0.000169       
185     0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.001946       0.000464       0.000466       0.000196       0.763000

Band 549   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
110     0.000169       0.000000       0.000000       0.000000       0.000169       
113     0.000196       0.000000       0.000000       0.000000       0.000196       
116     0.000289       0.000000       0.000000       0.000000       0.000289       
127     0.000064       0.000000       0.000004       0.000000       0.000068       
149     0.000196       0.000000       0.000000       0.000000       0.000196       
212     0.000081       0.000000       0.000000       0.000000       0.000081       
tot     0.001903       0.000467       0.000429       0.000153       0.763000

Band 550   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
105     0.000000       0.000000       0.000100       0.000000       0.000100       
134     0.000081       0.000000       0.000000       0.000000       0.000081       
137     0.000121       0.000000       0.000000       0.000004       0.000125       
143     0.000225       0.000000       0.000004       0.000000       0.000229       
150     0.000484       0.000000       0.000000       0.000000       0.000484       
179     0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.001935       0.000350       0.000348       0.000334       0.763000

Band 551   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
117     0.000121       0.000000       0.000000       0.000000       0.000121       
126     0.000256       0.000000       0.000000       0.000000       0.000256       
135     0.000256       0.000000       0.000000       0.000000       0.000256       
178     0.000081       0.000000       0.000000       0.000000       0.000081       
179     0.000256       0.000000       0.000000       0.000000       0.000256       
180     0.000081       0.000000       0.000000       0.000000       0.000081       
tot     0.001835       0.000472       0.000455       0.000182       0.763000

Band 552   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
139     0.000100       0.000000       0.000000       0.000000       0.000100       
153     0.000121       0.000000       0.000000       0.000000       0.000121       
157     0.000169       0.000000       0.000000       0.000000       0.000169       
173     0.000100       0.000000       0.000000       0.000000       0.000100       
194     0.000121       0.000000       0.000000       0.000000       0.000121       
203     0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.001697       0.000292       0.000279       0.000332       0.763000

Band 553   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
39      0.000000       0.000081       0.000004       0.000000       0.000085       
111     0.000121       0.000000       0.000000       0.000000       0.000121       
120     0.000256       0.000000       0.000000       0.000000       0.000256       
129     0.000121       0.000000       0.000000       0.000000       0.000121       
148     0.000100       0.000000       0.000000       0.000000       0.000100       
173     0.000169       0.000000       0.000000       0.000000       0.000169       
tot     0.001745       0.000587       0.000548       0.000081       0.763000

Band 554   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
118     0.000144       0.000000       0.000000       0.000000       0.000144       
119     0.000169       0.000000       0.000000       0.000000       0.000169       
122     0.000121       0.000000       0.000000       0.000000       0.000121       
125     0.000144       0.000000       0.000000       0.000000       0.000144       
199     0.000144       0.000000       0.000000       0.000000       0.000144       
205     0.000256       0.000000       0.000000       0.000000       0.000256       
tot     0.002038       0.000293       0.000290       0.000748       0.763000

Band 555   energy = 21.48938 eV
atom    s              p_x            p_y            p_z            tot            
62      0.000000       0.000004       0.000000       0.000081       0.000085       
164     0.000169       0.000000       0.000000       0.000000       0.000169       
167     0.000169       0.000000       0.000000       0.000000       0.000169       
170     0.000225       0.000000       0.000000       0.000000       0.000225       
174     0.000100       0.000000       0.000001       0.000000       0.000101       
177     0.000100       0.000000       0.000001       0.000000       0.000101       
tot     0.001856       0.000202       0.000205       0.000820       0.763000

Band 556   energy = 21.54383 eV
atom    s              p_x            p_y            p_z            tot            
116     0.000000       0.000001       0.000000       0.000049       0.000050       
119     0.000000       0.000001       0.000000       0.000049       0.000050       
146     0.000000       0.000001       0.000000       0.000049       0.000050       
158     0.000000       0.000001       0.000000       0.000049       0.000050       
180     0.000000       0.000001       0.000000       0.000049       0.000050       
183     0.000000       0.000001       0.000000       0.000049       0.000050       
tot     0.000000       0.000036       0.000000       0.004008       0.932000

Band 557   energy = 21.54384 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000000       0.000016       0.000049       0.000065       
15      0.000000       0.000000       0.000016       0.000049       0.000065       
44      0.000000       0.000000       0.000016       0.000049       0.000065       
54      0.000000       0.000000       0.000016       0.000049       0.000065       
69      0.000000       0.000000       0.000016       0.000049       0.000065       
76      0.000000       0.000000       0.000016       0.000049       0.000065       
tot     0.000000       0.000000       0.000756       0.002508       0.932000

Band 558   energy = 21.54384 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000000       0.000004       0.000016       0.000016       0.000036       
42      0.000000       0.000004       0.000016       0.000016       0.000036       
64      0.000000       0.000004       0.000016       0.000016       0.000036       
85      0.000000       0.000004       0.000016       0.000016       0.000036       
111     0.000000       0.000004       0.000016       0.000016       0.000036       
150     0.000000       0.000004       0.000016       0.000016       0.000036       
tot     0.000000       0.000324       0.001092       0.000696       0.932000

Band 559   energy = 21.54384 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000004       0.000016       0.000016       0.000036       
26      0.000000       0.000004       0.000016       0.000016       0.000036       
29      0.000000       0.000004       0.000016       0.000016       0.000036       
53      0.000000       0.000004       0.000016       0.000016       0.000036       
63      0.000000       0.000004       0.000016       0.000016       0.000036       
78      0.000000       0.000004       0.000016       0.000016       0.000036       
tot     0.000000       0.000396       0.001055       0.000666       0.932000

Band 560   energy = 21.54385 eV
atom    s              p_x            p_y            p_z            tot            
126     0.000000       0.000000       0.000016       0.000049       0.000065       
133     0.000000       0.000000       0.000016       0.000049       0.000065       
136     0.000000       0.000000       0.000016       0.000049       0.000065       
156     0.000000       0.000000       0.000016       0.000049       0.000065       
170     0.000000       0.000000       0.000016       0.000049       0.000065       
187     0.000000       0.000000       0.000016       0.000049       0.000065       
tot     0.000000       0.000000       0.000704       0.002616       0.932000

Band 561   energy = 21.54385 eV
atom    s              p_x            p_y            p_z            tot            
21      0.000000       0.000001       0.000000       0.000064       0.000065       
22      0.000000       0.000001       0.000000       0.000064       0.000065       
33      0.000000       0.000001       0.000000       0.000064       0.000065       
34      0.000000       0.000001       0.000000       0.000064       0.000065       
55      0.000000       0.000001       0.000000       0.000064       0.000065       
59      0.000000       0.000001       0.000000       0.000064       0.000065       
tot     0.000000       0.000059       0.000000       0.004044       0.932000

Band 562   energy = 21.54393 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000000       0.000064       0.000000       0.000000       0.000064       
5       0.000000       0.000064       0.000000       0.000000       0.000064       
7       0.000000       0.000064       0.000000       0.000000       0.000064       
11      0.000000       0.000064       0.000000       0.000000       0.000064       
13      0.000000       0.000064       0.000000       0.000000       0.000064       
18      0.000000       0.000064       0.000000       0.000000       0.000064       
tot     0.000000       0.005000       0.000000       0.000000       0.932000

Band 563   energy = 21.54393 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000000       0.000000       0.000036       0.000004       0.000040       
5       0.000000       0.000000       0.000036       0.000004       0.000040       
7       0.000000       0.000000       0.000036       0.000004       0.000040       
11      0.000000       0.000000       0.000036       0.000004       0.000040       
13      0.000000       0.000000       0.000036       0.000004       0.000040       
18      0.000000       0.000000       0.000036       0.000004       0.000040       
tot     0.000000       0.000000       0.003016       0.000468       0.932000

Band 564   energy = 21.54395 eV
atom    s              p_x            p_y            p_z            tot            
109     0.000000       0.000009       0.000009       0.000009       0.000027       
114     0.000000       0.000009       0.000009       0.000009       0.000027       
116     0.000000       0.000009       0.000009       0.000009       0.000027       
120     0.000000       0.000009       0.000009       0.000009       0.000027       
122     0.000000       0.000009       0.000009       0.000009       0.000027       
124     0.000000       0.000009       0.000009       0.000009       0.000027       
tot     0.000000       0.000792       0.000612       0.000792       0.932000

Band 565   energy = 21.54395 eV
atom    s              p_x            p_y            p_z            tot            
109     0.000000       0.000025       0.000016       0.000000       0.000041       
114     0.000000       0.000025       0.000016       0.000000       0.000041       
116     0.000000       0.000025       0.000016       0.000000       0.000041       
120     0.000000       0.000025       0.000016       0.000000       0.000041       
122     0.000000       0.000025       0.000016       0.000000       0.000041       
124     0.000000       0.000025       0.000016       0.000000       0.000041       
tot     0.000000       0.001838       0.001052       0.000000       0.932000

Band 566   energy = 21.54410 eV
atom    s              p_x            p_y            p_z            tot            
112     0.000000       0.000049       0.000000       0.000001       0.000050       
116     0.000000       0.000049       0.000000       0.000001       0.000050       
119     0.000000       0.000049       0.000000       0.000001       0.000050       
131     0.000000       0.000049       0.000000       0.000001       0.000050       
143     0.000000       0.000049       0.000000       0.000001       0.000050       
146     0.000000       0.000049       0.000000       0.000001       0.000050       
tot     0.000000       0.004276       0.000000       0.000068       0.932000

Band 567   energy = 21.54411 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000000       0.000036       0.000009       0.000045       
15      0.000000       0.000000       0.000036       0.000009       0.000045       
22      0.000000       0.000000       0.000036       0.000009       0.000045       
34      0.000000       0.000000       0.000036       0.000009       0.000045       
44      0.000000       0.000000       0.000036       0.000009       0.000045       
54      0.000000       0.000000       0.000036       0.000009       0.000045       
tot     0.000000       0.000000       0.002352       0.000649       0.932000

Band 568   energy = 21.54411 eV
atom    s              p_x            p_y            p_z            tot            
111     0.000000       0.000016       0.000025       0.000000       0.000041       
118     0.000000       0.000016       0.000025       0.000000       0.000041       
128     0.000000       0.000016       0.000025       0.000000       0.000041       
140     0.000000       0.000016       0.000025       0.000000       0.000041       
150     0.000000       0.000016       0.000025       0.000000       0.000041       
157     0.000000       0.000016       0.000025       0.000000       0.000041       
tot     0.000000       0.001379       0.001356       0.000000       0.932000

Band 569   energy = 21.54411 eV
atom    s              p_x            p_y            p_z            tot            
4       0.000000       0.000016       0.000025       0.000000       0.000041       
14      0.000000       0.000016       0.000025       0.000000       0.000041       
43      0.000000       0.000016       0.000025       0.000000       0.000041       
53      0.000000       0.000016       0.000025       0.000000       0.000041       
68      0.000000       0.000016       0.000025       0.000000       0.000041       
78      0.000000       0.000016       0.000025       0.000000       0.000041       
tot     0.000000       0.001416       0.001424       0.000000       0.932000

Band 570   energy = 21.54411 eV
atom    s              p_x            p_y            p_z            tot            
18      0.000000       0.000000       0.000036       0.000009       0.000045       
25      0.000000       0.000000       0.000036       0.000009       0.000045       
28      0.000000       0.000000       0.000036       0.000009       0.000045       
48      0.000000       0.000000       0.000036       0.000009       0.000045       
62      0.000000       0.000000       0.000036       0.000009       0.000045       
79      0.000000       0.000000       0.000036       0.000009       0.000045       
tot     0.000000       0.000000       0.002344       0.000657       0.932000

Band 571   energy = 21.54412 eV
atom    s              p_x            p_y            p_z            tot            
21      0.000000       0.000049       0.000000       0.000004       0.000053       
22      0.000000       0.000049       0.000000       0.000004       0.000053       
26      0.000000       0.000049       0.000000       0.000004       0.000053       
29      0.000000       0.000049       0.000000       0.000004       0.000053       
33      0.000000       0.000049       0.000000       0.000004       0.000053       
34      0.000000       0.000049       0.000000       0.000004       0.000053       
tot     0.000000       0.004016       0.000000       0.000120       0.932000

Band 572   energy = 21.80280 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000036       0.000000       0.000000       0.000000       0.000036       
7       0.000036       0.000000       0.000000       0.000000       0.000036       
13      0.000049       0.000000       0.000000       0.000000       0.000049       
52      0.000049       0.000000       0.000000       0.000000       0.000049       
77      0.000049       0.000000       0.000000       0.000000       0.000049       
98      0.000049       0.000000       0.000000       0.000000       0.000049       
tot     0.002909       0.000000       0.000000       0.000300       0.951000

Band 573   energy = 21.80281 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000064       0.000000       0.000000       0.000000       0.000064       
51      0.000064       0.000000       0.000000       0.000000       0.000064       
73      0.000064       0.000000       0.000000       0.000000       0.000064       
94      0.000064       0.000000       0.000000       0.000000       0.000064       
116     0.000064       0.000000       0.000000       0.000000       0.000064       
146     0.000064       0.000000       0.000000       0.000000       0.000064       
tot     0.003036       0.000000       0.000600       0.000000       0.951000

Band 574   energy = 21.80281 eV
atom    s              p_x            p_y            p_z            tot            
25      0.000049       0.000000       0.000000       0.000001       0.000050       
28      0.000049       0.000000       0.000000       0.000001       0.000050       
109     0.000064       0.000000       0.000000       0.000000       0.000064       
148     0.000064       0.000000       0.000000       0.000000       0.000064       
173     0.000064       0.000000       0.000000       0.000000       0.000064       
194     0.000064       0.000000       0.000000       0.000000       0.000064       
tot     0.003014       0.000000       0.000002       0.000251       0.951000

Band 575   energy = 21.80281 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000100       0.000000       0.000000       0.000000       0.000100       
11      0.000081       0.000000       0.000000       0.000000       0.000081       
21      0.000081       0.000000       0.000000       0.000000       0.000081       
40      0.000100       0.000000       0.000000       0.000000       0.000100       
65      0.000100       0.000000       0.000000       0.000000       0.000100       
86      0.000100       0.000000       0.000000       0.000000       0.000100       
tot     0.003773       0.000108       0.000000       0.000156       0.951000

Band 576   energy = 21.80281 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000121       0.000000       0.000000       0.000000       0.000121       
15      0.000100       0.000000       0.000000       0.000000       0.000100       
44      0.000121       0.000000       0.000000       0.000000       0.000121       
54      0.000100       0.000000       0.000000       0.000000       0.000100       
69      0.000121       0.000000       0.000000       0.000000       0.000121       
90      0.000121       0.000000       0.000000       0.000000       0.000121       
tot     0.003712       0.000468       0.000000       0.000000       0.951000

Band 577   energy = 21.80282 eV
atom    s              p_x            p_y            p_z            tot            
126     0.000144       0.000000       0.000000       0.000000       0.000144       
133     0.000144       0.000000       0.000000       0.000000       0.000144       
136     0.000144       0.000000       0.000000       0.000000       0.000144       
156     0.000144       0.000000       0.000000       0.000000       0.000144       
170     0.000144       0.000000       0.000000       0.000000       0.000144       
187     0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.004416       0.000348       0.000000       0.000012       0.951000

Band 578   energy = 21.80282 eV
atom    s              p_x            p_y            p_z            tot            
112     0.000100       0.000000       0.000000       0.000000       0.000100       
122     0.000144       0.000000       0.000000       0.000000       0.000144       
132     0.000100       0.000000       0.000000       0.000000       0.000100       
161     0.000144       0.000000       0.000000       0.000000       0.000144       
186     0.000144       0.000000       0.000000       0.000000       0.000144       
207     0.000144       0.000000       0.000000       0.000000       0.000144       
tot     0.004357       0.000256       0.000000       0.000017       0.951000

Band 579   energy = 21.80282 eV
atom    s              p_x            p_y            p_z            tot            
21      0.000049       0.000000       0.000001       0.000000       0.000050       
33      0.000049       0.000000       0.000001       0.000000       0.000050       
55      0.000049       0.000000       0.000001       0.000000       0.000050       
103     0.000049       0.000000       0.000001       0.000000       0.000050       
129     0.000036       0.000000       0.000004       0.000000       0.000040       
130     0.000036       0.000000       0.000004       0.000000       0.000040       
tot     0.002872       0.000000       0.000528       0.000000       0.951000

Band 580   energy = 21.88150 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000004       0.000000       0.000036       0.000000       0.000040       
69      0.000000       0.000049       0.000000       0.000000       0.000049       
84      0.000001       0.000000       0.000049       0.000000       0.000050       
94      0.000004       0.000000       0.000036       0.000000       0.000040       
152     0.000004       0.000000       0.000049       0.000000       0.000053       
156     0.000000       0.000000       0.000064       0.000000       0.000064       
tot     0.000234       0.000908       0.001139       0.000200       0.943000

Band 581   energy = 21.88151 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000000       0.000036       0.000000       0.000000       0.000036       
13      0.000000       0.000036       0.000000       0.000000       0.000036       
26      0.000000       0.000049       0.000000       0.000000       0.000049       
136     0.000004       0.000036       0.000000       0.000000       0.000040       
149     0.000001       0.000036       0.000000       0.000000       0.000037       
162     0.000001       0.000036       0.000000       0.000000       0.000037       
tot     0.000210       0.001068       0.000817       0.000156       0.943000

Band 582   energy = 21.88151 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000004       0.000000       0.000000       0.000036       0.000040       
36      0.000004       0.000000       0.000000       0.000036       0.000040       
50      0.000004       0.000000       0.000000       0.000049       0.000053       
99      0.000009       0.000000       0.000000       0.000036       0.000045       
207     0.000009       0.000000       0.000000       0.000036       0.000045       
208     0.000009       0.000000       0.000000       0.000036       0.000045       
tot     0.000220       0.000522       0.000374       0.001270       0.943000

Band 583   energy = 21.88151 eV
atom    s              p_x            p_y            p_z            tot            
26      0.000001       0.000000       0.000000       0.000036       0.000037       
35      0.000001       0.000000       0.000001       0.000036       0.000038       
85      0.000016       0.000000       0.000000       0.000025       0.000041       
98      0.000009       0.000000       0.000000       0.000036       0.000045       
102     0.000009       0.000000       0.000000       0.000036       0.000045       
140     0.000004       0.000000       0.000000       0.000036       0.000040       
tot     0.000178       0.000540       0.000252       0.001234       0.943000

Band 584   energy = 21.88151 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000049       0.000000       0.000049       
66      0.000000       0.000049       0.000000       0.000000       0.000049       
90      0.000000       0.000000       0.000036       0.000004       0.000040       
194     0.000000       0.000049       0.000000       0.000000       0.000049       
207     0.000000       0.000064       0.000000       0.000000       0.000064       
208     0.000000       0.000049       0.000000       0.000000       0.000049       
tot     0.000242       0.000937       0.000829       0.000448       0.943000

Band 585   energy = 21.88151 eV
atom    s              p_x            p_y            p_z            tot            
22      0.000004       0.000000       0.000036       0.000000       0.000040       
59      0.000000       0.000000       0.000049       0.000000       0.000049       
104     0.000000       0.000049       0.000000       0.000000       0.000049       
113     0.000000       0.000000       0.000049       0.000000       0.000049       
176     0.000000       0.000049       0.000000       0.000000       0.000049       
189     0.000000       0.000049       0.000000       0.000000       0.000049       
tot     0.000202       0.000900       0.001141       0.000208       0.943000

Band 586   energy = 21.88151 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000049       0.000000       0.000000       0.000049       
24      0.000004       0.000001       0.000036       0.000001       0.000042       
76      0.000000       0.000049       0.000000       0.000000       0.000049       
151     0.000000       0.000049       0.000000       0.000000       0.000049       
208     0.000000       0.000049       0.000000       0.000000       0.000049       
215     0.000004       0.000000       0.000049       0.000004       0.000057       
tot     0.000238       0.000919       0.000768       0.000502       0.943000

Band 587   energy = 21.88151 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000001       0.000000       0.000000       0.000036       0.000037       
24      0.000000       0.000000       0.000000       0.000036       0.000036       
36      0.000000       0.000000       0.000000       0.000036       0.000036       
55      0.000004       0.000009       0.000000       0.000025       0.000038       
92      0.000004       0.000016       0.000000       0.000016       0.000036       
136     0.000004       0.000009       0.000000       0.000025       0.000038       
tot     0.000186       0.000352       0.000702       0.001046       0.943000

Band 588   energy = 21.88151 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000004       0.000000       0.000025       0.000004       0.000033       
45      0.000004       0.000000       0.000009       0.000016       0.000029       
62      0.000009       0.000000       0.000016       0.000009       0.000034       
69      0.000004       0.000000       0.000025       0.000000       0.000029       
127     0.000009       0.000000       0.000016       0.000009       0.000034       
180     0.000009       0.000000       0.000025       0.000004       0.000038       
tot     0.000186       0.000812       0.000556       0.000539       0.943000

Band 589   energy = 21.88151 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000004       0.000000       0.000000       0.000049       0.000053       
18      0.000004       0.000000       0.000000       0.000036       0.000040       
86      0.000004       0.000000       0.000000       0.000036       0.000040       
91      0.000004       0.000000       0.000000       0.000049       0.000053       
109     0.000004       0.000000       0.000000       0.000049       0.000053       
126     0.000001       0.000000       0.000000       0.000036       0.000037       
tot     0.000199       0.000205       0.000457       0.001413       0.943000

Band 590   energy = 21.88152 eV
atom    s              p_x            p_y            p_z            tot            
46      0.000000       0.000049       0.000000       0.000000       0.000049       
51      0.000000       0.000000       0.000049       0.000000       0.000049       
74      0.000004       0.000000       0.000004       0.000036       0.000044       
127     0.000000       0.000049       0.000000       0.000000       0.000049       
134     0.000004       0.000000       0.000049       0.000000       0.000053       
209     0.000004       0.000000       0.000000       0.000036       0.000040       
tot     0.000244       0.000770       0.000796       0.000648       0.943000

Band 591   energy = 21.88152 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000000       0.000000       0.000049       0.000000       0.000049       
9       0.000000       0.000049       0.000000       0.000000       0.000049       
85      0.000000       0.000000       0.000000       0.000049       0.000049       
126     0.000000       0.000000       0.000049       0.000000       0.000049       
154     0.000004       0.000000       0.000049       0.000000       0.000053       
159     0.000000       0.000049       0.000000       0.000000       0.000049       
tot     0.000239       0.000800       0.000785       0.000670       0.943000

Band 592   energy = 22.28028 eV
atom    s              p_x            p_y            p_z            tot            
14      0.000000       0.000000       0.000004       0.000100       0.000104       
54      0.000000       0.000004       0.000004       0.000169       0.000177       
91      0.000000       0.000001       0.000000       0.000121       0.000122       
94      0.000000       0.000001       0.000001       0.000144       0.000146       
149     0.000000       0.000001       0.000004       0.000121       0.000126       
198     0.000000       0.000001       0.000001       0.000121       0.000123       
tot     0.000000       0.000389       0.000045       0.003853       0.970000

Band 593   energy = 22.28028 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000000       0.000049       0.000016       0.000065       
97      0.000000       0.000000       0.000049       0.000016       0.000065       
119     0.000000       0.000000       0.000064       0.000016       0.000080       
159     0.000000       0.000000       0.000064       0.000016       0.000080       
163     0.000000       0.000000       0.000064       0.000009       0.000073       
172     0.000000       0.000000       0.000064       0.000016       0.000080       
tot     0.000000       0.000000       0.003749       0.000334       0.970000

Band 594   energy = 22.28028 eV
atom    s              p_x            p_y            p_z            tot            
2       0.000000       0.000004       0.000001       0.000081       0.000086       
5       0.000000       0.000004       0.000001       0.000081       0.000086       
47      0.000000       0.000009       0.000004       0.000100       0.000113       
72      0.000000       0.000009       0.000004       0.000100       0.000113       
113     0.000000       0.000004       0.000004       0.000121       0.000129       
180     0.000000       0.000004       0.000004       0.000121       0.000129       
tot     0.000000       0.000776       0.000085       0.002839       0.970000

Band 595   energy = 22.28028 eV
