# Extracted band/energy data from diamond_pd_projwfc.out
# nkstot   = 2
# nbnd     = 861
# natomwfc = 860
# n_atoms  = 215

# Total k-point blocks found in file = 2
# Analysis mode = SPIN POLARIZED

============================================================
SPIN UP
============================================================

--- k-point 1  (k = 0.0000000000 0.0000000000 0.0000000000) ---

Band 1   energy = -8.26148 eV
167     0.000000       0.000169       0.000000       0.000000       0.000169       
197     0.000004       0.000000       0.000000       0.000144       0.000148       
206     0.000000       0.000009       0.000049       0.000121       0.000179       
tot     0.000169       0.001086       0.001103       0.001511       0.998000

Band 294   energy = 8.18107 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000016       0.000000       0.000064       0.000080       
88      0.000000       0.000004       0.000004       0.000081       0.000089       
91      0.000000       0.000049       0.000036       0.000000       0.000085       
107     0.000000       0.000004       0.000000       0.000081       0.000085       
110     0.000001       0.000000       0.000016       0.000064       0.000081       
114     0.000001       0.000049       0.000000       0.000036       0.000086       
tot     0.000115       0.001140       0.000756       0.001042       0.998000

Band 295   energy = 8.18108 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000000       0.000000       0.000001       0.000225       0.000226       
46      0.000000       0.000000       0.000144       0.000000       0.000144       
59      0.000000       0.000016       0.000000       0.000144       0.000160       
73      0.000000       0.000121       0.000001       0.000000       0.000122       
135     0.000001       0.000000       0.000000       0.000144       0.000145       
164     0.000001       0.000000       0.000000       0.000121       0.000122       
tot     0.000181       0.000944       0.000919       0.002235       0.998000

Band 296   energy = 8.18335 eV
atom    s              p_x            p_y            p_z            tot            
99      0.000000       0.000081       0.000081       0.000000       0.000162       
103     0.000000       0.000064       0.000064       0.000000       0.000128       
143     0.000000       0.000000       0.000169       0.000000       0.000169       
144     0.000004       0.000000       0.000169       0.000009       0.000182       
170     0.000000       0.000169       0.000000       0.000000       0.000169       
173     0.000004       0.000225       0.000000       0.000000       0.000229       
tot     0.000160       0.001383       0.001286       0.001132       0.998000

Band 297   energy = 8.18399 eV
atom    s              p_x            p_y            p_z            tot            
87      0.000000       0.000025       0.000009       0.000121       0.000155       
88      0.000025       0.000025       0.000121       0.000000       0.000171       
96      0.000000       0.000001       0.000144       0.000000       0.000145       
98      0.000000       0.000100       0.000121       0.000000       0.000221       
107     0.000016       0.000049       0.000100       0.000009       0.000174       
145     0.000000       0.000001       0.000144       0.000000       0.000145       
tot     0.000244       0.001579       0.001871       0.000849       0.998000

Band 298   energy = 8.19123 eV
atom    s              p_x            p_y            p_z            tot            
47      0.000000       0.000000       0.000009       0.000144       0.000153       
49      0.000000       0.000000       0.000000       0.000256       0.000256       
74      0.000000       0.000004       0.000009       0.000144       0.000157       
76      0.000000       0.000000       0.000000       0.000225       0.000225       
81      0.000000       0.000000       0.000000       0.000169       0.000169       
155     0.000000       0.000000       0.000000       0.000169       0.000169       
tot     0.000161       0.000622       0.000758       0.002873       0.998000

Band 299   energy = 8.19210 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000001       0.000121       0.000144       0.000000       0.000266       
21      0.000004       0.000009       0.000049       0.000121       0.000183       
22      0.000009       0.000009       0.000001       0.000169       0.000188       
25      0.000004       0.000009       0.000000       0.000289       0.000302       
126     0.000000       0.000000       0.000025       0.000121       0.000146       
128     0.000000       0.000004       0.000000       0.000196       0.000200       
tot     0.000208       0.000981       0.001202       0.002165       0.998000

Band 300   energy = 8.19342 eV
atom    s              p_x            p_y            p_z            tot            
53      0.000000       0.000000       0.000000       0.000225       0.000225       
78      0.000000       0.000000       0.000000       0.000196       0.000196       
107     0.000000       0.000100       0.000081       0.000000       0.000181       
151     0.000000       0.000000       0.000121       0.000016       0.000137       
178     0.000000       0.000169       0.000000       0.000001       0.000170       
183     0.000001       0.000000       0.000000       0.000100       0.000101       
tot     0.000150       0.001033       0.000736       0.002108       0.998000

Band 301   energy = 8.19482 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000081       0.000004       0.000000       0.000085       
74      0.000000       0.000036       0.000049       0.000000       0.000085       
126     0.000000       0.000049       0.000049       0.000000       0.000098       
130     0.000000       0.000009       0.000016       0.000121       0.000146       
131     0.000009       0.000081       0.000004       0.000000       0.000094       
132     0.000000       0.000036       0.000025       0.000025       0.000086       
tot     0.000153       0.001118       0.001147       0.000950       0.998000

Band 302   energy = 8.19911 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000036       0.000009       0.000081       0.000126       
190     0.000000       0.000000       0.000000       0.000256       0.000256       
192     0.000000       0.000004       0.000000       0.000196       0.000200       
194     0.000000       0.000000       0.000000       0.000289       0.000289       
208     0.000000       0.000000       0.000000       0.000225       0.000225       
212     0.000000       0.000009       0.000009       0.000121       0.000139       
tot     0.000180       0.000963       0.000642       0.002513       0.998000

Band 303   energy = 8.21233 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000000       0.000009       0.000081       0.000100       0.000190       
7       0.000000       0.000025       0.000036       0.000121       0.000182       
19      0.000000       0.000025       0.000100       0.000121       0.000246       
114     0.000000       0.000025       0.000001       0.000169       0.000195       
118     0.000000       0.000000       0.000196       0.000025       0.000221       
125     0.000000       0.000049       0.000144       0.000121       0.000314       
tot     0.000162       0.000890       0.001699       0.001809       0.998000

Band 304   energy = 8.21299 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000000       0.000081       0.000081       0.000000       0.000162       
50      0.000000       0.000100       0.000009       0.000000       0.000109       
150     0.000000       0.000000       0.000000       0.000225       0.000225       
153     0.000000       0.000169       0.000000       0.000000       0.000169       
175     0.000000       0.000000       0.000001       0.000196       0.000197       
182     0.000000       0.000000       0.000121       0.000009       0.000130       
tot     0.000121       0.001073       0.001029       0.001695       0.998000

Band 305   energy = 8.21638 eV
atom    s              p_x            p_y            p_z            tot            
13      0.000000       0.000100       0.000004       0.000001       0.000105       
26      0.000000       0.000081       0.000000       0.000004       0.000085       
44      0.000000       0.000000       0.000144       0.000000       0.000144       
69      0.000000       0.000144       0.000000       0.000000       0.000144       
199     0.000000       0.000169       0.000000       0.000000       0.000169       
203     0.000000       0.000000       0.000121       0.000004       0.000125       
tot     0.000109       0.001962       0.001611       0.000346       0.998000

Band 306   energy = 8.21904 eV
atom    s              p_x            p_y            p_z            tot            
37      0.000000       0.000000       0.000000       0.000081       0.000081       
46      0.000000       0.000049       0.000001       0.000036       0.000086       
73      0.000000       0.000009       0.000081       0.000004       0.000094       
125     0.000000       0.000081       0.000081       0.000000       0.000162       
137     0.000000       0.000004       0.000000       0.000100       0.000104       
158     0.000000       0.000004       0.000001       0.000081       0.000086       
tot     0.000123       0.000770       0.001106       0.001597       0.998000

Band 307   energy = 8.22641 eV
atom    s              p_x            p_y            p_z            tot            
51      0.000000       0.000000       0.000121       0.000000       0.000121       
75      0.000000       0.000081       0.000000       0.000000       0.000081       
80      0.000000       0.000081       0.000000       0.000009       0.000090       
149     0.000000       0.000000       0.000000       0.000081       0.000081       
210     0.000000       0.000064       0.000064       0.000000       0.000128       
214     0.000000       0.000100       0.000100       0.000000       0.000200       
tot     0.000148       0.001342       0.001434       0.000850       0.998000

Band 308   energy = 8.24300 eV
atom    s              p_x            p_y            p_z            tot            
83      0.000000       0.000001       0.000009       0.000144       0.000154       
85      0.000000       0.000049       0.000000       0.000100       0.000149       
108     0.000000       0.000100       0.000049       0.000016       0.000165       
119     0.000000       0.000009       0.000000       0.000144       0.000153       
122     0.000000       0.000000       0.000000       0.000196       0.000196       
149     0.000000       0.000000       0.000144       0.000000       0.000144       
tot     0.000122       0.001484       0.001053       0.001717       0.998000

Band 309   energy = 8.25261 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000000       0.000100       0.000100       0.000000       0.000200       
89      0.000004       0.000196       0.000000       0.000004       0.000204       
98      0.000000       0.000100       0.000100       0.000000       0.000200       
157     0.000000       0.000009       0.000196       0.000000       0.000205       
160     0.000000       0.000009       0.000169       0.000000       0.000178       
179     0.000000       0.000196       0.000004       0.000001       0.000201       
tot     0.000100       0.002162       0.002158       0.000431       0.998000

Band 310   energy = 8.25278 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000000       0.000081       0.000049       0.000130       
87      0.000000       0.000000       0.000049       0.000081       0.000130       
88      0.000000       0.000025       0.000000       0.000121       0.000146       
89      0.000000       0.000009       0.000000       0.000144       0.000153       
196     0.000000       0.000049       0.000081       0.000004       0.000134       
208     0.000000       0.000009       0.000000       0.000121       0.000130       
tot     0.000083       0.000853       0.001383       0.001747       0.998000

Band 311   energy = 8.27907 eV
atom    s              p_x            p_y            p_z            tot            
45      0.000000       0.000324       0.000000       0.000004       0.000328       
63      0.000000       0.000000       0.000100       0.000000       0.000100       
72      0.000000       0.000000       0.000196       0.000036       0.000232       
116     0.000000       0.000121       0.000121       0.000000       0.000242       
124     0.000000       0.000144       0.000144       0.000000       0.000288       
154     0.000000       0.000000       0.000000       0.000121       0.000121       
tot     0.000030       0.001677       0.001575       0.001052       0.998000

Band 312   energy = 8.28484 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000000       0.000000       0.000004       0.000121       0.000125       
8       0.000000       0.000000       0.000000       0.000169       0.000169       
25      0.000000       0.000000       0.000121       0.000009       0.000130       
113     0.000000       0.000004       0.000121       0.000009       0.000134       
116     0.000000       0.000036       0.000100       0.000049       0.000185       
151     0.000000       0.000169       0.000000       0.000000       0.000169       
tot     0.000032       0.001290       0.001594       0.001328       0.997000

Band 313   energy = 8.31558 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000000       0.000169       0.000000       0.000000       0.000169       
8       0.000000       0.000000       0.000169       0.000000       0.000169       
154     0.000000       0.000225       0.000000       0.000001       0.000226       
185     0.000000       0.000000       0.000256       0.000000       0.000256       
190     0.000000       0.000144       0.000009       0.000000       0.000153       
194     0.000000       0.000009       0.000144       0.000000       0.000153       
tot     0.000144       0.001628       0.001794       0.000987       0.994000

Band 314   energy = 8.33362 eV
atom    s              p_x            p_y            p_z            tot            
15      0.000000       0.000025       0.000225       0.000009       0.000259       
17      0.000000       0.000324       0.000009       0.000001       0.000334       
32      0.000000       0.000001       0.000000       0.000225       0.000226       
71      0.000000       0.000121       0.000000       0.000009       0.000130       
138     0.000000       0.000121       0.000000       0.000009       0.000130       
165     0.000000       0.000000       0.000169       0.000001       0.000170       
tot     0.000000       0.001621       0.001342       0.001497       0.998000

Band 315   energy = 8.34232 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000000       0.000009       0.000049       0.000289       0.000347       
90      0.000000       0.000025       0.000001       0.000324       0.000350       
101     0.000000       0.000001       0.000676       0.000000       0.000677       
105     0.000000       0.000676       0.000000       0.000000       0.000676       
145     0.000000       0.000000       0.000361       0.000000       0.000361       
176     0.000000       0.000324       0.000000       0.000000       0.000324       
tot     0.000030       0.002043       0.002256       0.001456       0.997000

Band 316   energy = 8.34908 eV
atom    s              p_x            p_y            p_z            tot            
5       0.000001       0.000100       0.000100       0.000000       0.000201       
7       0.000000       0.000100       0.000000       0.000000       0.000100       
18      0.000000       0.000016       0.000004       0.000064       0.000084       
46      0.000000       0.000001       0.000081       0.000000       0.000082       
73      0.000000       0.000081       0.000004       0.000000       0.000085       
138     0.000000       0.000000       0.000000       0.000081       0.000081       
tot     0.000035       0.001428       0.001317       0.000809       0.997000

Band 317   energy = 8.35152 eV
atom    s              p_x            p_y            p_z            tot            
33      0.000000       0.000000       0.000025       0.000121       0.000146       
44      0.000000       0.000000       0.000000       0.000100       0.000100       
62      0.000000       0.000064       0.000000       0.000064       0.000128       
145     0.000000       0.000000       0.000000       0.000121       0.000121       
165     0.000000       0.000000       0.000004       0.000100       0.000104       
176     0.000000       0.000000       0.000000       0.000121       0.000121       
tot     0.000071       0.000960       0.000818       0.001914       0.996000

Band 318   energy = 8.35156 eV
atom    s              p_x            p_y            p_z            tot            
87      0.000000       0.000000       0.000000       0.000144       0.000144       
99      0.000000       0.000000       0.000000       0.000324       0.000324       
125     0.000000       0.000025       0.000004       0.000081       0.000110       
133     0.000000       0.000000       0.000000       0.000289       0.000289       
197     0.000000       0.000000       0.000000       0.000225       0.000225       
201     0.000000       0.000064       0.000025       0.000016       0.000105       
tot     0.000027       0.001154       0.001093       0.002164       0.997000

Band 319   energy = 8.35939 eV
atom    s              p_x            p_y            p_z            tot            
37      0.000000       0.000000       0.000000       0.000121       0.000121       
45      0.000001       0.000004       0.000100       0.000049       0.000154       
64      0.000000       0.000004       0.000000       0.000081       0.000085       
72      0.000001       0.000196       0.000000       0.000016       0.000213       
99      0.000000       0.000036       0.000064       0.000001       0.000101       
156     0.000004       0.000081       0.000000       0.000000       0.000085       
tot     0.000051       0.001328       0.001184       0.001124       0.995000

Band 320   energy = 8.36135 eV
atom    s              p_x            p_y            p_z            tot            
6       0.000000       0.000000       0.000036       0.000081       0.000117       
8       0.000000       0.000100       0.000000       0.000036       0.000136       
35      0.000001       0.000000       0.000001       0.000100       0.000102       
60      0.000001       0.000000       0.000000       0.000121       0.000122       
189     0.000000       0.000000       0.000000       0.000169       0.000169       
191     0.000000       0.000000       0.000000       0.000196       0.000196       
tot     0.000047       0.001047       0.000874       0.001982       0.995000

Band 321   energy = 8.36950 eV
atom    s              p_x            p_y            p_z            tot            
12      0.000004       0.000361       0.000004       0.000000       0.000369       
14      0.000000       0.000100       0.000100       0.000000       0.000200       
16      0.000004       0.000001       0.000441       0.000000       0.000446       
135     0.000000       0.000144       0.000001       0.000000       0.000145       
142     0.000001       0.000256       0.000001       0.000000       0.000258       
169     0.000001       0.000001       0.000256       0.000000       0.000258       
tot     0.000096       0.002003       0.002045       0.000770       0.995000

Band 322   energy = 8.37071 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000004       0.000256       0.000000       0.000260       
86      0.000000       0.000144       0.000144       0.000000       0.000288       
88      0.000000       0.000225       0.000004       0.000001       0.000230       
104     0.000000       0.000324       0.000016       0.000000       0.000340       
106     0.000000       0.000016       0.000289       0.000004       0.000309       
175     0.000000       0.000225       0.000000       0.000000       0.000225       
tot     0.000032       0.002043       0.002295       0.000511       0.996000

Band 323   energy = 8.37220 eV
atom    s              p_x            p_y            p_z            tot            
37      0.000000       0.000009       0.000000       0.000100       0.000109       
41      0.000000       0.000000       0.000144       0.000000       0.000144       
47      0.000000       0.000000       0.000049       0.000256       0.000305       
51      0.000000       0.000000       0.000036       0.000144       0.000180       
76      0.000000       0.000121       0.000004       0.000081       0.000206       
80      0.000000       0.000004       0.000000       0.000225       0.000229       
tot     0.000001       0.001151       0.001263       0.002130       0.998000

Band 324   energy = 8.37230 eV
atom    s              p_x            p_y            p_z            tot            
31      0.000000       0.000121       0.000049       0.000000       0.000170       
56      0.000000       0.000049       0.000144       0.000000       0.000193       
109     0.000000       0.000000       0.000256       0.000009       0.000265       
111     0.000000       0.000324       0.000000       0.000000       0.000324       
129     0.000000       0.000000       0.000000       0.000169       0.000169       
188     0.000000       0.000064       0.000081       0.000000       0.000145       
tot     0.000066       0.001262       0.001373       0.001479       0.995000

Band 325   energy = 8.37517 eV
atom    s              p_x            p_y            p_z            tot            
11      0.000000       0.000144       0.000036       0.000000       0.000180       
24      0.000000       0.000144       0.000009       0.000000       0.000153       
26      0.000000       0.000009       0.000144       0.000000       0.000153       
95      0.000000       0.000144       0.000009       0.000016       0.000169       
97      0.000000       0.000001       0.000064       0.000081       0.000146       
116     0.000004       0.000000       0.000000       0.000169       0.000173       
tot     0.000052       0.001695       0.001564       0.001103       0.996000

Band 326   energy = 8.37638 eV
atom    s              p_x            p_y            p_z            tot            
84      0.000000       0.000225       0.000000       0.000025       0.000250       
86      0.000000       0.000144       0.000144       0.000000       0.000288       
88      0.000000       0.000000       0.000324       0.000004       0.000328       
95      0.000000       0.000000       0.000025       0.000225       0.000250       
97      0.000000       0.000001       0.000000       0.000324       0.000325       
156     0.000000       0.000000       0.000196       0.000000       0.000196       
tot     0.000033       0.001577       0.002035       0.001443       0.997000

Band 327   energy = 8.38027 eV
atom    s              p_x            p_y            p_z            tot            
48      0.000000       0.000000       0.000004       0.000100       0.000104       
92      0.000000       0.000001       0.000100       0.000001       0.000102       
94      0.000000       0.000144       0.000000       0.000000       0.000144       
118     0.000000       0.000100       0.000016       0.000000       0.000116       
120     0.000000       0.000025       0.000081       0.000000       0.000106       
159     0.000000       0.000081       0.000009       0.000000       0.000090       
tot     0.000012       0.001258       0.001194       0.001439       0.997000

Band 328   energy = 8.38030 eV
atom    s              p_x            p_y            p_z            tot            
9       0.000000       0.000000       0.000001       0.000225       0.000226       
16      0.000000       0.000036       0.000004       0.000081       0.000121       
103     0.000001       0.000036       0.000009       0.000121       0.000167       
129     0.000000       0.000000       0.000000       0.000484       0.000484       
188     0.000000       0.000016       0.000001       0.000121       0.000138       
199     0.000000       0.000121       0.000000       0.000000       0.000121       
tot     0.000010       0.001113       0.001034       0.002157       0.997000

Band 329   energy = 8.38087 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000081       0.000016       0.000196       0.000293       
189     0.000000       0.000000       0.000169       0.000000       0.000169       
191     0.000000       0.000196       0.000000       0.000000       0.000196       
202     0.000000       0.000000       0.000016       0.000121       0.000137       
206     0.000000       0.000001       0.000000       0.000169       0.000170       
210     0.000000       0.000256       0.000100       0.000121       0.000477       
tot     0.000005       0.001888       0.001204       0.001385       0.997000

Band 330   energy = 8.38262 eV
atom    s              p_x            p_y            p_z            tot            
30      0.000000       0.000000       0.000000       0.000169       0.000169       
52      0.000000       0.000001       0.000009       0.000289       0.000299       
61      0.000000       0.000000       0.000000       0.000196       0.000196       
65      0.000000       0.000016       0.000081       0.000016       0.000113       
75      0.000000       0.000000       0.000000       0.000400       0.000400       
137     0.000000       0.000064       0.000000       0.000049       0.000113       
tot     0.000004       0.000844       0.000762       0.002978       0.998000

Band 331   energy = 8.38574 eV
atom    s              p_x            p_y            p_z            tot            
91      0.000000       0.000144       0.000144       0.000000       0.000288       
101     0.000000       0.000484       0.000000       0.000000       0.000484       
105     0.000000       0.000001       0.000361       0.000004       0.000366       
149     0.000000       0.000004       0.000225       0.000000       0.000229       
161     0.000000       0.000225       0.000001       0.000000       0.000226       
172     0.000000       0.000225       0.000004       0.000000       0.000229       
tot     0.000008       0.002688       0.002359       0.000363       0.998000

Band 332   energy = 8.38647 eV
atom    s              p_x            p_y            p_z            tot            
27      0.000000       0.000000       0.000000       0.000169       0.000169       
99      0.000016       0.000000       0.000000       0.000144       0.000160       
116     0.000000       0.000009       0.000000       0.000289       0.000298       
121     0.000000       0.000000       0.000049       0.000121       0.000170       
123     0.000000       0.000144       0.000000       0.000036       0.000180       
129     0.000000       0.000081       0.000064       0.000000       0.000145       
tot     0.000051       0.001155       0.001005       0.002261       0.996000

Band 333   energy = 8.38708 eV
atom    s              p_x            p_y            p_z            tot            
46      0.000000       0.000100       0.000004       0.000000       0.000104       
73      0.000000       0.000004       0.000100       0.000001       0.000105       
123     0.000000       0.000004       0.000100       0.000000       0.000104       
125     0.000000       0.000064       0.000064       0.000000       0.000128       
188     0.000000       0.000049       0.000049       0.000000       0.000098       
210     0.000000       0.000049       0.000049       0.000000       0.000098       
tot     0.000074       0.001226       0.001312       0.001144       0.995000

Band 334   energy = 8.38996 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000000       0.000196       0.000000       0.000000       0.000196       
59      0.000000       0.000000       0.000169       0.000004       0.000173       
82      0.000000       0.000081       0.000081       0.000000       0.000162       
112     0.000000       0.000121       0.000121       0.000000       0.000242       
127     0.000000       0.000009       0.000225       0.000000       0.000234       
131     0.000000       0.000225       0.000009       0.000000       0.000234       
tot     0.000024       0.001597       0.001647       0.001229       0.996000

Band 335   energy = 8.39063 eV
atom    s              p_x            p_y            p_z            tot            
19      0.000000       0.000064       0.000064       0.000000       0.000128       
137     0.000000       0.000000       0.000000       0.000144       0.000144       
149     0.000000       0.000196       0.000000       0.000009       0.000205       
160     0.000000       0.000009       0.000049       0.000064       0.000122       
172     0.000000       0.000000       0.000256       0.000000       0.000256       
187     0.000000       0.000100       0.000036       0.000009       0.000145       
tot     0.000024       0.001280       0.001356       0.001649       0.996000

Band 336   energy = 8.39106 eV
atom    s              p_x            p_y            p_z            tot            
82      0.000000       0.000121       0.000081       0.000004       0.000206       
86      0.000004       0.000000       0.000000       0.000529       0.000533       
90      0.000000       0.000004       0.000036       0.000289       0.000329       
100     0.000000       0.000289       0.000000       0.000025       0.000314       
102     0.000000       0.000000       0.000441       0.000004       0.000445       
196     0.000000       0.000000       0.000009       0.000400       0.000409       
tot     0.000037       0.001519       0.001861       0.002319       0.996000

Band 337   energy = 8.39483 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000000       0.000000       0.000961       0.000961       
108     0.000000       0.000009       0.000049       0.000289       0.000347       
112     0.000000       0.000004       0.000000       0.000400       0.000404       
120     0.000000       0.000289       0.000000       0.000000       0.000289       
192     0.000000       0.000000       0.000000       0.000529       0.000529       
196     0.000000       0.000049       0.000009       0.000256       0.000314       
tot     0.000048       0.001223       0.001244       0.004218       0.996000

Band 338   energy = 8.40133 eV
atom    s              p_x            p_y            p_z            tot            
29      0.000000       0.000000       0.000000       0.000289       0.000289       
34      0.000000       0.000000       0.000100       0.000100       0.000200       
45      0.000000       0.000016       0.000000       0.000144       0.000160       
57      0.000000       0.000196       0.000000       0.000025       0.000221       
58      0.000000       0.000000       0.000000       0.000256       0.000256       
65      0.000000       0.000004       0.000004       0.000121       0.000129       
tot     0.000000       0.001040       0.001000       0.002466       0.998000

Band 339   energy = 8.40343 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000000       0.000100       0.000000       0.000100       
26      0.000000       0.000121       0.000000       0.000000       0.000121       
37      0.000000       0.000081       0.000000       0.000000       0.000081       
163     0.000000       0.000000       0.000100       0.000000       0.000100       
208     0.000000       0.000004       0.000081       0.000000       0.000085       
212     0.000000       0.000081       0.000004       0.000000       0.000085       
tot     0.000000       0.001425       0.001383       0.000921       0.998000

Band 340   energy = 8.40470 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000100       0.000225       0.000081       0.000406       
18      0.000000       0.000000       0.000009       0.000256       0.000265       
74      0.000000       0.000000       0.000289       0.000000       0.000289       
117     0.000000       0.000016       0.000081       0.000400       0.000497       
126     0.000000       0.000000       0.000441       0.000000       0.000441       
128     0.000000       0.000324       0.000000       0.000009       0.000333       
tot     0.000009       0.001748       0.002501       0.001737       0.997000

Band 341   energy = 8.41711 eV
atom    s              p_x            p_y            p_z            tot            
35      0.000000       0.000081       0.000081       0.000009       0.000171       
60      0.000000       0.000121       0.000121       0.000000       0.000242       
113     0.000000       0.000016       0.000196       0.000000       0.000212       
115     0.000000       0.000169       0.000009       0.000004       0.000182       
194     0.000000       0.000049       0.000121       0.000000       0.000170       
213     0.000000       0.000144       0.000009       0.000000       0.000153       
tot     0.000010       0.002061       0.001807       0.000761       0.997000

Band 342   energy = 8.45123 eV
atom    s              p_x            p_y            p_z            tot            
1       0.000000       0.000049       0.000081       0.000001       0.000131       
76      0.000000       0.000016       0.000121       0.000000       0.000137       
205     0.000000       0.000121       0.000100       0.000000       0.000221       
206     0.000000       0.000100       0.000064       0.000000       0.000164       
211     0.000000       0.000000       0.000144       0.000000       0.000144       
213     0.000000       0.000121       0.000000       0.000000       0.000121       
tot     0.000006       0.001491       0.001810       0.000741       0.998000

Band 343   energy = 8.45414 eV
atom    s              p_x            p_y            p_z            tot            
10      0.000000       0.000081       0.000081       0.000000       0.000162       
38      0.000000       0.000009       0.000000       0.000121       0.000130       
102     0.000000       0.000121       0.000004       0.000001       0.000126       
140     0.000000       0.000196       0.000004       0.000001       0.000201       
163     0.000000       0.000000       0.000121       0.000025       0.000146       
170     0.000000       0.000000       0.000009       0.000144       0.000153       
tot     0.000000       0.001302       0.001273       0.001564       0.998000

Band 344   energy = 8.46866 eV
atom    s              p_x            p_y            p_z            tot            
43      0.000000       0.000000       0.000100       0.000000       0.000100       
66      0.000000       0.000100       0.000000       0.000000       0.000100       
110     0.000000       0.000100       0.000000       0.000000       0.000100       
128     0.000000       0.000081       0.000016       0.000000       0.000097       
205     0.000000       0.000049       0.000049       0.000000       0.000098       
211     0.000000       0.000049       0.000036       0.000000       0.000085       
tot     0.000000       0.001864       0.001655       0.000476       0.998000

Band 345   energy = 8.46927 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000049       0.000196       0.000004       0.000249       
74      0.000000       0.000121       0.000081       0.000004       0.000206       
107     0.000000       0.000000       0.000000       0.000196       0.000196       
117     0.000000       0.000000       0.000000       0.000256       0.000256       
155     0.000000       0.000000       0.000064       0.000100       0.000164       
180     0.000000       0.000016       0.000000       0.000196       0.000212       
tot     0.000000       0.001016       0.001310       0.002212       0.998000

Band 346   energy = 8.47626 eV
atom    s              p_x            p_y            p_z            tot            
38      0.000000       0.000001       0.000001       0.000225       0.000227       
66      0.000000       0.000016       0.000009       0.000081       0.000106       
67      0.000000       0.000016       0.000016       0.000100       0.000132       
140     0.000000       0.000004       0.000004       0.000121       0.000129       
211     0.000000       0.000000       0.000049       0.000121       0.000170       
213     0.000000       0.000009       0.000000       0.000256       0.000265       
tot     0.000000       0.000763       0.000823       0.002967       0.998000

Band 347   energy = 8.47688 eV
atom    s              p_x            p_y            p_z            tot            
53      0.000000       0.000144       0.000036       0.000000       0.000180       
78      0.000000       0.000025       0.000169       0.000000       0.000194       
86      0.000000       0.000000       0.000001       0.000144       0.000145       
99      0.000000       0.000000       0.000000       0.000225       0.000225       
159     0.000000       0.000001       0.000000       0.000225       0.000226       
205     0.000000       0.000000       0.000000       0.000256       0.000256       
tot     0.000000       0.001250       0.001125       0.002051       0.998000

Band 348   energy = 8.47936 eV
atom    s              p_x            p_y            p_z            tot            
3       0.000000       0.000000       0.000049       0.000064       0.000113       
7       0.000000       0.000100       0.000000       0.000016       0.000116       
37      0.000000       0.000100       0.000004       0.000000       0.000104       
117     0.000000       0.000049       0.000049       0.000000       0.000098       
190     0.000000       0.000100       0.000000       0.000000       0.000100       
194     0.000000       0.000000       0.000100       0.000000       0.000100       
tot     0.000000       0.002115       0.001876       0.000837       0.999000

Band 349   energy = 8.48354 eV
atom    s              p_x            p_y            p_z            tot            
49      0.000000       0.000001       0.000000       0.000196       0.000197       
74      0.000000       0.000004       0.000000       0.000196       0.000200       
125     0.000000       0.000009       0.000000       0.000100       0.000109       
155     0.000000       0.000036       0.000144       0.000000       0.000180       
180     0.000000       0.000144       0.000036       0.000000       0.000180       
184     0.000000       0.000121       0.000025       0.000004       0.000150       
tot     0.000000       0.001363       0.001084       0.001828       0.998000

Band 350   energy = 8.51030 eV
atom    s              p_x            p_y            p_z            tot            
17      0.000000       0.000000       0.000000       0.000121       0.000121       
32      0.000000       0.000121       0.000000       0.000004       0.000125       
33      0.000000       0.000000       0.000144       0.000009       0.000153       
47      0.000000       0.000000       0.000000       0.000121       0.000121       
76      0.000000       0.000000       0.000000       0.000144       0.000144       
112     0.000000       0.000064       0.000064       0.000000       0.000128       
tot     0.000000       0.002056       0.002094       0.002199       0.999000

Band 351   energy = 8.51607 eV
atom    s              p_x            p_y            p_z            tot            
24      0.000000       0.000000       0.000025       0.000064       0.000089       
33      0.000000       0.000121       0.000000       0.000000       0.000121       
62      0.000000       0.000000       0.000121       0.000000       0.000121       
89      0.000000       0.000001       0.000004       0.000100       0.000105       
113     0.000000       0.000256       0.000001       0.000009       0.000266       
115     0.000000       0.000004       0.000169       0.000025       0.000198       
tot     0.000000       0.001583       0.001225       0.001377       0.998000

Band 352   energy = 8.52225 eV
atom    s              p_x            p_y            p_z            tot            
32      0.000000       0.000000       0.000225       0.000000       0.000225       
